,Indice,id_anony,Anho,Cod.Car.Sec,Nota.Final,Aprobado,1P,2P,Taller,Firma,Derecho a Recuperatorio,Derecho a Final,Primer.Rec,Segundo.Rec,Primer Intento,Segundo Intento,Calificacion,Aprobo
4348,444.0,es_7485,2017,ELE-PLS13 ,,N,3,24,0,27,False,False,26,20,0.0,0.0,0.0,False
4349,445.0,es_7236,2017,CIV-PLS13 ,,N,7,19,0,26,False,False,8,27,0.0,0.0,0.0,False
4350,446.0,es_7813,2017,ELE-PLS13 ,2F-2,S,6,24,0,30,False,False,22,0,2.0,0.0,2.0,True
4351,447.0,es_7486,2017,ELE-PLS13 ,,N,1,34,0,35,False,False,0,0,0.0,0.0,0.0,False
4352,448.0,es_7487,2017,MCT-PLS13 ,,N,7,7,0,14,False,False,0,0,0.0,0.0,0.0,False
4353,449.0,es_7488,2017,ELE-PLS13 ,3F-2,S,10,24,0,34,False,False,0,0,2.0,0.0,2.0,True
4354,450.0,es_7158,2017,CIV-PLS13 ,,N,12,26,0,38,False,False,0,0,0.0,0.0,0.0,False
4355,451.0,es_7489,2017,CIV-PLS13 ,3F-3,S,7,25,0,32,False,False,30,36,3.0,0.0,3.0,True
4356,452.0,es_7490,2017,IND-PLS13 ,3F-4,S,5,18,0,23,False,False,32,34,4.0,0.0,4.0,True
4357,453.0,es_7491,2017,MCT-PLS13 ,,N,6,0,0,6,False,False,0,0,0.0,0.0,0.0,False
4358,454.0,es_7814,2017,CIV-PLS13 ,1F-3,S,10,29,0,39,False,False,0,0,3.0,0.0,3.0,True
4359,455.0,es_7815,2017,ELE-PLS13 ,3F-1,N,8,19,0,27,False,False,0,9,1.0,0.0,1.0,False
4360,456.0,es_7816,2017,ELE-PLS13 ,3F-1,N,4,23,0,27,False,False,36,0,1.0,0.0,1.0,False
4361,457.0,es_7492,2017,MCT-PLS13 ,"1F-1,2F-2",S,11,16,0,27,False,False,0,0,1.0,2.0,2.0,True
4362,458.0,es_7686,2017,ELE-PLS13 ,,N,1,0,0,1,False,False,0,0,0.0,0.0,0.0,False
4363,459.0,es_2386,2017,CGF-PLS13 ,"2F-1,3F-2",S,0,0,0,0,False,False,0,0,1.0,2.0,2.0,True
4364,460.0,es_7493,2017,MCT-PLS13 ,2F-2,S,6,9,0,15,False,False,28,0,2.0,0.0,2.0,True
4365,461.0,es_7494,2017,IND-PLS13 ,1F-5,S,12,33,0,45,False,False,0,0,5.0,0.0,5.0,True
4366,462.0,es_7495,2017,ELE-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
4367,463.0,es_7817,2017,CGF-PLS13 ,1F-5,S,13,32,0,45,False,False,0,0,5.0,0.0,5.0,True
4368,464.0,es_7818,2017,MCT-PLS13 ,1F-3,S,7,34,0,41,False,False,0,0,3.0,0.0,3.0,True
4369,465.0,es_7819,2017,ELE-PLS13 ,,N,6,20,0,26,False,False,0,0,0.0,0.0,0.0,False
4370,466.0,es_7238,2017,ELE-PLS13 ,1F-2,S,12,21,0,33,False,False,0,0,2.0,0.0,2.0,True
4371,467.0,es_7687,2017,CIV-PLS13 ,2F-2,S,3,12,0,15,False,False,30,0,2.0,0.0,2.0,True
4372,468.0,es_7688,2017,ELE-PLS13 ,2F-2,S,9,15,0,24,False,False,30,0,2.0,0.0,2.0,True
4373,469.0,es_7239,2017,IND-PLS13 ,,N,4,0,0,4,False,False,0,0,0.0,0.0,0.0,False
4374,470.0,es_7690,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4375,471.0,es_7498,2017,MCT-PLS13 ,1F-4,S,7,30,0,37,False,False,0,0,4.0,0.0,4.0,True
4376,472.0,es_7499,2017,CIV-PLS13 ,1F-1,N,11,19,0,30,False,False,0,0,1.0,0.0,1.0,False
4377,473.0,es_7500,2017,CIV-PLS13 ,1F-5,S,10,30,0,40,False,False,0,0,5.0,0.0,5.0,True
4378,474.0,es_7693,2017,CIV-PLS13 ,"1F-1,2F-1,3F-1",N,0,0,0,0,False,False,0,0,1.0,1.0,1.0,False
4379,475.0,es_7255,2017,CIV-PLS13 ,1F-5,S,11,31,0,42,False,False,0,0,5.0,0.0,5.0,True
4380,476.0,es_7501,2017,ELE-PLS13 ,,N,14,16,0,30,False,False,26,30,0.0,0.0,0.0,False
4381,477.0,es_7694,2017,CIV-PLS13 ,2F-1,N,9,10,0,19,False,False,34,0,1.0,0.0,1.0,False
4382,478.0,es_7695,2017,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4383,479.0,es_7502,2017,CIV-PLS13 ,1F-3,S,18,22,0,40,False,False,0,0,3.0,0.0,3.0,True
4384,480.0,es_7503,2017,IND-PLS13 ,2F-2,S,4,11,0,15,False,False,26,0,2.0,0.0,2.0,True
4385,481.0,es_7504,2017,CIV-PLS13 ,2F-2,S,8,15,0,23,False,False,30,0,2.0,0.0,2.0,True
4386,482.0,es_7505,2017,CIV-PLS13 ,,N,2,13,0,15,False,False,12,2,0.0,0.0,0.0,False
4387,483.0,es_7240,2017,ELE-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
4388,484.0,es_7820,2017,ELE-PLS13 ,3F-2,S,11,26,0,37,False,False,0,0,2.0,0.0,2.0,True
4389,485.0,es_7506,2017,MEC-PLS13 ,,N,3,20,0,23,False,False,0,0,0.0,0.0,0.0,False
4390,486.0,es_7821,2017,ELE-PLS13 ,1F-3,S,12,24,0,36,False,False,0,0,3.0,0.0,3.0,True
4391,487.0,es_7822,2017,CIV-PLS13 ,,N,3,9,0,12,False,False,0,0,0.0,0.0,0.0,False
4392,488.0,es_7166,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4393,489.0,es_7507,2017,ELE-PLS13 ,2F-2,S,4,14,0,18,False,False,30,0,2.0,0.0,2.0,True
4394,490.0,es_7508,2017,CIV-PLS13 ,1F-2,S,11,28,0,39,False,False,0,0,2.0,0.0,2.0,True
4395,491.0,es_7025,2017,CIV-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
4396,492.0,es_7823,2017,ELE-PLS13 ,1F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
4397,493.0,es_7824,2017,ELE-PLS13 ,2F-4,S,0,0,0,0,False,False,0,0,4.0,0.0,4.0,True
4398,494.0,es_7825,2017,ELE-PLS13 ,3F-2,S,1,14,0,15,False,False,16,25,2.0,0.0,2.0,True
4399,495.0,es_7241,2017,ELE-PLS13 ,,N,4,19,0,23,False,False,20,0,0.0,0.0,0.0,False
4400,496.0,es_7242,2017,CIV-PLS13 ,2F-2,S,6,14,0,20,False,False,30,0,2.0,0.0,2.0,True
4401,497.0,es_7510,2017,ELE-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
4402,498.0,es_7699,2017,CIV-PLS13 ,,N,1,14,0,15,False,False,18,21,0.0,0.0,0.0,False
4403,499.0,es_7168,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4404,500.0,es_7700,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4405,501.0,es_7826,2017,CIV-PLS13 ,"2F-1,3F-1",N,11,0,0,11,False,False,0,0,1.0,1.0,1.0,False
4406,502.0,es_7701,2017,ELE-PLS13 ,"1F-1,3F-2",S,1,0,0,1,False,False,0,0,1.0,2.0,2.0,True
4407,503.0,es_7702,2017,CIV-PLS13 ,,N,5,15,0,20,False,False,38,0,0.0,0.0,0.0,False
4408,504.0,es_7827,2017,MCT-PLS13 ,"2F-1,3F-3",S,3,0,0,3,False,False,0,0,1.0,3.0,3.0,True
4409,505.0,es_7511,2017,CIV-PLS13 ,1F-4,S,11,30,0,41,False,False,0,0,4.0,0.0,4.0,True
4410,506.0,es_7703,2017,CIV-PLS13 ,,N,6,6,0,12,False,False,0,0,0.0,0.0,0.0,False
4411,507.0,es_7512,2017,MCT-PLS13 ,1F-3,S,4,31,0,35,False,False,0,0,3.0,0.0,3.0,True
4412,508.0,es_7828,2017,ELE-PLS13 ,"2F-1,3F-3",S,3,0,0,3,False,False,0,0,1.0,3.0,3.0,True
4413,509.0,es_7513,2017,ELE-PLS13 ,1F-5,S,14,33,0,47,False,False,0,0,5.0,0.0,5.0,True
4414,510.0,es_7514,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4415,511.0,es_7039,2017,ELE-PLS13 ,"2F-1,3F-2",S,5,10,0,15,False,False,28,0,1.0,2.0,2.0,True
4416,512.0,es_7515,2017,IND-PLS13 ,1F-5,S,14,36,0,50,False,False,0,0,5.0,0.0,5.0,True
4417,513.0,es_7245,2017,IND-PLS13 ,,N,1,10,0,11,False,False,0,0,0.0,0.0,0.0,False
4418,514.0,es_7829,2017,MCT-PLS13 ,2F-5,S,7,20,0,27,False,False,38,0,5.0,0.0,5.0,True
4419,515.0,es_7516,2017,ELE-PLS13 ,2F-4,S,3,29,0,32,False,False,36,0,4.0,0.0,4.0,True
4420,516.0,es_7830,2017,CIV-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
4421,517.0,es_7708,2017,CIV-PLS13 ,,N,7,13,0,20,False,False,16,6,0.0,0.0,0.0,False
4422,518.0,es_7058,2017,CIV-PLS13 ,2F-2,S,3,19,0,22,False,False,36,0,2.0,0.0,2.0,True
4423,519.0,es_7246,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4424,520.0,es_7060,2017,ECA-PLS13 ,,N,15,23,0,38,False,False,0,0,0.0,0.0,0.0,False
4425,521.0,es_7518,2017,MCT-PLS13 ,2F-2,S,8,12,0,20,False,False,30,0,2.0,0.0,2.0,True
4426,522.0,es_7519,2017,MEC-PLS13 ,,N,12,2,0,14,False,False,0,0,0.0,0.0,0.0,False
4427,523.0,es_7709,2017,ELE-PLS13 ,3F-3,S,0,24,0,24,False,False,22,27,3.0,0.0,3.0,True
4428,524.0,es_7520,2017,ELE-PLS13 ,1F-3,S,14,24,0,38,False,False,0,0,3.0,0.0,3.0,True
4429,525.0,es_7247,2017,CIV-PLS13 ,"2F-1,3F-4",S,4,18,0,22,False,False,34,0,1.0,4.0,4.0,True
4430,526.0,es_7521,2017,ELE-PLS13 ,1F-5,S,17,36,0,53,False,False,0,0,5.0,0.0,5.0,True
4431,527.0,es_7522,2017,ELE-PLS13 ,"1F-1,2F-1,3F-1",N,3,25,0,28,False,False,0,0,1.0,1.0,1.0,False
4432,528.0,es_7710,2017,ELE-PLS13 ,2F-3,S,7,25,0,32,False,False,34,0,3.0,0.0,3.0,True
4433,529.0,es_7711,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4434,530.0,es_7524,2017,MCT-PLS13 ,2F-5,S,5,19,0,24,False,False,50,0,5.0,0.0,5.0,True
4435,531.0,es_7525,2017,ELE-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
4436,532.0,es_7526,2017,ELE-PLS13 ,2F-1,N,0,0,0,0,False,False,0,0,1.0,0.0,1.0,False
4437,533.0,es_7527,2017,CIV-PLS13 ,3F-5,S,10,25,0,35,False,False,24,41,5.0,0.0,5.0,True
4438,534.0,es_7081,2017,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4439,535.0,es_7712,2017,CIV-PLS13 ,,N,2,15,0,17,False,False,14,14,0.0,0.0,0.0,False
4440,536.0,es_7713,2017,IND-PLS13 ,1F-2,S,3,16,0,19,False,False,0,0,2.0,0.0,2.0,True
4441,537.0,es_7528,2017,ELE-PLS13 ,,N,7,18,0,25,False,False,0,0,0.0,0.0,0.0,False
4442,538.0,es_7090,2017,CIV-PLS13 ,3F-3,S,2,24,0,26,False,False,44,0,3.0,0.0,3.0,True
4443,539.0,es_7530,2017,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
4444,540.0,es_7715,2017,CIV-PLS13 ,1F-2,S,9,24,0,33,False,False,0,0,2.0,0.0,2.0,True
4445,541.0,es_7531,2017,CIV-PLS13 ,"1F-1,2F-1,3F-4",S,6,27,0,33,False,False,0,0,1.0,1.0,4.0,True
4446,542.0,es_7716,2017,ELE-PLS13 ,,N,3,0,0,3,False,False,0,0,0.0,0.0,0.0,False
4447,543.0,es_7532,2017,CIV-PLS13 ,2F-5,S,9,24,0,33,False,False,48,0,5.0,0.0,5.0,True
4448,544.0,es_7533,2017,CIV-PLS13 ,1F-3,S,15,22,0,37,False,False,0,0,3.0,0.0,3.0,True
4449,545.0,es_7534,2017,CIV-PLS13 ,,N,5,20,0,25,False,False,30,0,0.0,0.0,0.0,False
4450,546.0,es_7717,2017,CIV-PLS13 ,,N,5,13,0,18,False,False,20,0,0.0,0.0,0.0,False
4451,547.0,es_7831,2017,MEC-PLS13 ,1F-3,S,6,36,0,42,False,False,0,0,3.0,0.0,3.0,True
4452,548.0,es_7535,2017,ELE-PLS13 ,2F-5,S,9,10,0,19,False,False,44,0,5.0,0.0,5.0,True
4453,549.0,es_7252,2017,MCT-PLS13 ,3F-2,S,7,16,0,23,False,False,24,35,2.0,0.0,2.0,True
4454,550.0,es_7832,2017,CIV-PLS13 ,3F-4,S,0,0,0,0,False,False,0,0,4.0,0.0,4.0,True
7039,551.0,es_1972,2018,CGF-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7040,552.0,es_2129,2018,CIV-PLS13 ,,N,12,17,0,29,False,False,0,0,0.0,0.0,0.0,False
7041,553.0,es_2441,2018,ELE-PLS13 ,"1F-1,2F-1",N,7,26,0,33,False,False,0,0,1.0,1.0,1.0,False
7042,554.0,es_2773,2018,CGF-PLS13 ,,N,12,15,0,27,False,False,0,0,0.0,0.0,0.0,False
7043,555.0,es_3449,2018,CGF-PLS13 ,,N,10,0,0,10,False,False,0,0,0.0,0.0,0.0,False
7044,556.0,es_3648,2018,IND-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
7045,557.0,es_7538,2018,ELE-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
7046,558.0,es_7541,2018,ELE-PLS13 ,,N,6,18,0,24,False,False,20,0,0.0,0.0,0.0,False
7047,559.0,es_7720,2018,CIV-PLS13 ,,N,13,20,0,33,False,False,0,0,0.0,0.0,0.0,False
7048,560.0,es_7259,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7049,561.0,es_7543,2018,MCT-PLS13 ,,N,7,0,0,7,False,False,0,0,0.0,0.0,0.0,False
7050,562.0,es_6560,2018,CIV-PLS13 ,,N,10,30,0,40,False,False,0,0,0.0,0.0,0.0,False
7051,563.0,es_7545,2018,ELE-PLS13 ,2F-2,S,2,0,0,2,False,False,0,0,2.0,0.0,2.0,True
7052,564.0,es_7206,2018,CIV-PLS13 ,,N,15,21,0,36,False,False,0,0,0.0,0.0,0.0,False
7053,565.0,es_7554,2018,ECA-PLS13 ,2F-3,S,0,0,0,0,False,False,22,0,3.0,0.0,3.0,True
7054,566.0,es_7207,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7055,567.0,es_7265,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7056,568.0,es_7729,2018,ELE-PLS13 ,1F-4,S,17,27,0,44,False,False,0,0,4.0,0.0,4.0,True
7057,569.0,es_7559,2018,CIV-PLS13 ,1F-4,S,21,21,0,42,False,False,0,0,4.0,0.0,4.0,True
7058,570.0,es_7560,2018,CIV-PLS13 ,2F-5,S,17,27,0,44,False,False,0,0,5.0,0.0,5.0,True
7059,571.0,es_7270,2018,ELE-PLS13 ,,N,7,0,0,7,False,False,0,0,0.0,0.0,0.0,False
7060,572.0,es_7561,2018,MCT-PLS13 ,,N,8,18,0,26,False,False,0,0,0.0,0.0,0.0,False
7061,573.0,es_7564,2018,MCT-PLS13 ,2F-2,S,17,22,0,39,False,False,0,0,2.0,0.0,2.0,True
7062,574.0,es_7565,2018,ELE-PLS13 ,1F-3,S,11,23,0,34,False,False,0,0,3.0,0.0,3.0,True
7063,575.0,es_7566,2018,CIV-PLS13 ,2F-3,S,0,0,0,0,False,False,0,0,3.0,0.0,3.0,True
7064,576.0,es_7209,2018,CIV-PLS13 ,,N,11,13,0,24,False,False,10,0,0.0,0.0,0.0,False
7065,577.0,es_7570,2018,MEC-PLS13 ,2F-1,N,9,16,0,25,False,False,0,0,1.0,0.0,1.0,False
7066,578.0,es_7274,2018,ELE-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
7067,579.0,es_7574,2018,CIV-PLS13 ,1F-3,S,10,0,0,10,False,False,0,0,3.0,0.0,3.0,True
7068,580.0,es_7578,2018,CIV-PLS13 ,1F-2,S,12,19,0,31,False,False,0,0,2.0,0.0,2.0,True
7069,581.0,es_7278,2018,CIV-PLS13 ,1F-1,N,0,0,0,0,False,False,0,0,1.0,0.0,1.0,False
7070,582.0,es_7114,2018,CIV-PLS13 ,,N,6,0,0,6,False,False,0,0,0.0,0.0,0.0,False
7071,583.0,es_7279,2018,CIV-PLS13 ,1F-3,S,15,21,0,36,False,False,0,0,3.0,0.0,3.0,True
7072,584.0,es_7115,2018,CIV-PLS13 ,,N,6,8,0,14,False,False,0,0,0.0,0.0,0.0,False
7073,585.0,es_7282,2018,ELE-PLS13 ,,N,7,0,0,7,False,False,0,0,0.0,0.0,0.0,False
7074,586.0,es_7579,2018,MCT-PLS13 ,,N,8,5,0,13,False,False,0,0,0.0,0.0,0.0,False
7075,587.0,es_7283,2018,CIV-PLS13 ,,N,4,20,0,24,False,False,0,0,0.0,0.0,0.0,False
7076,588.0,es_7284,2018,ELE-PLS13 ,,N,10,0,0,10,False,False,0,0,0.0,0.0,0.0,False
7077,589.0,es_6592,2018,MEC-PLS13 ,,N,9,0,0,9,False,False,0,0,0.0,0.0,0.0,False
7078,590.0,es_7285,2018,MCT-PLS13 ,1F-2,S,0,29,0,29,False,False,0,0,2.0,0.0,2.0,True
7079,591.0,es_7583,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7080,592.0,es_7746,2018,ELE-PLS13 ,1F-4,S,15,33,0,48,False,False,0,0,4.0,0.0,4.0,True
7081,593.0,es_7287,2018,MCT-PLS13 ,2F-2,S,15,0,0,15,False,False,0,0,2.0,0.0,2.0,True
7082,594.0,es_7289,2018,IND-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7083,595.0,es_7290,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7084,596.0,es_7292,2018,CIV-PLS13 ,1F-3,S,15,35,0,50,False,False,0,0,3.0,0.0,3.0,True
7085,597.0,es_6598,2018,CIV-PLS13 ,"1F-1,2F-1",N,9,23,0,32,False,False,0,0,1.0,1.0,1.0,False
7086,598.0,es_7751,2018,MEC-PLS13 ,2F-1,N,8,20,0,28,False,False,0,0,1.0,0.0,1.0,False
7087,599.0,es_7301,2018,ECA-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7088,600.0,es_7305,2018,ELE-PLS13 ,2F-3,S,19,22,0,41,False,False,0,0,3.0,0.0,3.0,True
7089,601.0,es_2332,2018,CGF-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7090,602.0,es_7600,2018,MEC-PLS13 ,1F-4,S,10,26,0,36,False,False,0,0,4.0,0.0,4.0,True
7091,603.0,es_7754,2018,ELE-PLS13 ,,N,9,0,0,9,False,False,0,0,0.0,0.0,0.0,False
7092,604.0,es_7214,2018,ECA-PLS13 ,1F-2,S,10,29,0,39,False,False,0,0,2.0,0.0,2.0,True
7093,605.0,es_7602,2018,CIV-PLS13 ,2F-1,N,0,0,0,0,False,False,0,0,1.0,0.0,1.0,False
7094,606.0,es_7759,2018,ELE-PLS13 ,1F-4,S,9,30,0,39,False,False,0,0,4.0,0.0,4.0,True
7095,607.0,es_7317,2018,CIV-PLS13 ,2F-1,N,12,0,0,12,False,False,0,0,1.0,0.0,1.0,False
7096,608.0,es_7761,2018,ELE-PLS13 ,,N,2,0,0,2,False,False,0,0,0.0,0.0,0.0,False
7097,609.0,es_7318,2018,IND-PLS13 ,1F-5,S,20,34,0,54,False,False,0,0,5.0,0.0,5.0,True
7098,610.0,es_7762,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7099,611.0,es_7321,2018,ECA-PLS13 ,1F-3,S,16,15,0,31,False,False,0,0,3.0,0.0,3.0,True
7100,612.0,es_7765,2018,ELE-PLS13 ,1F-1,N,7,26,0,33,False,False,0,0,1.0,0.0,1.0,False
7101,613.0,es_7254,2018,ELE-PLS13 ,1F-1,N,0,8,0,8,False,False,0,0,1.0,0.0,1.0,False
7102,614.0,es_7123,2018,CIV-PLS13 ,,N,11,16,0,27,False,False,0,0,0.0,0.0,0.0,False
7103,615.0,es_7335,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7104,616.0,es_7336,2018,CGF-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7105,617.0,es_7605,2018,ELE-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
7106,618.0,es_7768,2018,ELE-PLS13 ,1F-3,S,10,24,0,34,False,False,0,0,3.0,0.0,3.0,True
7107,619.0,es_7606,2018,CIV-PLS13 ,,N,8,0,0,8,False,False,0,0,0.0,0.0,0.0,False
7108,620.0,es_7340,2018,IND-PLS13 ,2F-5,S,16,34,0,50,False,False,0,0,5.0,0.0,5.0,True
7109,621.0,es_7611,2018,ELE-PLS13 ,,N,12,15,0,27,False,False,0,0,0.0,0.0,0.0,False
7110,622.0,es_7216,2018,IND-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7111,623.0,es_3801,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7112,624.0,es_7612,2018,ELE-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
7113,625.0,es_7345,2018,CIV-PLS13 ,1F-5,S,11,29,0,40,False,False,0,0,5.0,0.0,5.0,True
7114,626.0,es_7615,2018,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7115,627.0,es_7352,2018,CIV-PLS13 ,1F-5,S,22,33,0,55,False,False,0,0,5.0,0.0,5.0,True
7116,628.0,es_7354,2018,MEC-PLS13 ,,N,14,19,0,33,False,False,0,0,0.0,0.0,0.0,False
7117,629.0,es_7220,2018,MCT-PLS13 ,,N,10,0,0,10,False,False,0,0,0.0,0.0,0.0,False
7118,630.0,es_7355,2018,MCT-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7119,631.0,es_7617,2018,CIV-PLS13 ,"1F-1,2F-1",N,6,22,0,28,False,False,0,0,1.0,1.0,1.0,False
7120,632.0,es_7775,2018,IND-PLS13 ,2F-1,N,5,0,0,5,False,False,0,0,1.0,0.0,1.0,False
7121,633.0,es_7618,2018,CGF-PLS13 ,1F-1,N,8,32,0,40,False,False,0,0,1.0,0.0,1.0,False
7122,634.0,es_7367,2018,IND-PLS13 ,"1F-1,2F-2",S,6,0,0,6,False,False,0,0,1.0,2.0,2.0,True
7123,635.0,es_7133,2018,CIV-PLS13 ,,N,14,20,0,34,False,False,0,0,0.0,0.0,0.0,False
7124,636.0,es_3814,2018,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7125,637.0,es_7629,2018,MEC-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7126,638.0,es_7375,2018,CIV-PLS13 ,1F-4,S,14,33,0,47,False,False,0,0,4.0,0.0,4.0,True
7127,639.0,es_7630,2018,ELE-PLS13 ,"1F-1,2F-1",N,5,29,0,34,False,False,0,0,1.0,1.0,1.0,False
7128,640.0,es_7378,2018,CIV-PLS13 ,2F-3,S,10,27,0,37,False,False,0,0,3.0,0.0,3.0,True
7129,641.0,es_7384,2018,ELE-PLS13 ,2F-3,S,12,29,0,41,False,False,0,0,3.0,0.0,3.0,True
7130,642.0,es_7387,2018,ELE-PLS13 ,2F-3,S,9,0,0,9,False,False,44,0,3.0,0.0,3.0,True
7131,643.0,es_7393,2018,MCT-PLS13 ,1F-3,S,18,23,0,41,False,False,0,0,3.0,0.0,3.0,True
7132,644.0,es_7639,2018,IND-PLS13 ,1F-4,S,11,28,0,39,False,False,0,0,4.0,0.0,4.0,True
7133,645.0,es_7640,2018,CIV-PLS13 ,1F-2,S,14,17,0,31,False,False,0,0,2.0,0.0,2.0,True
7134,646.0,es_3831,2018,ELE-PLS13 ,,N,5,0,0,5,False,False,0,0,0.0,0.0,0.0,False
7135,647.0,es_7400,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7136,648.0,es_7401,2018,CIV-PLS13 ,1F-4,S,14,27,0,41,False,False,0,0,4.0,0.0,4.0,True
7137,649.0,es_3836,2018,CGF-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7138,650.0,es_7646,2018,CIV-PLS13 ,1F-5,S,9,36,0,45,False,False,0,0,5.0,0.0,5.0,True
7139,651.0,es_7412,2018,CIV-PLS13 ,1F-2,S,12,28,0,40,False,False,0,0,2.0,0.0,2.0,True
7140,652.0,es_7791,2018,CIV-PLS13 ,2F-4,S,18,35,0,53,False,False,0,0,4.0,0.0,4.0,True
7141,653.0,es_6830,2018,CIV-PLS13 ,,N,9,32,0,41,False,False,0,0,0.0,0.0,0.0,False
7142,654.0,es_7424,2018,ECA-PLS13 ,2F-2,S,10,9,0,19,False,False,0,0,2.0,0.0,2.0,True
7143,655.0,es_7795,2018,ELE-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7144,656.0,es_7654,2018,CGF-PLS13 ,2F-2,S,0,0,0,0,False,False,0,0,2.0,0.0,2.0,True
7145,657.0,es_7655,2018,CIV-PLS13 ,1F-5,S,16,34,0,50,False,False,0,0,5.0,0.0,5.0,True
7146,658.0,es_7798,2018,ELE-PLS13 ,1F-2,S,13,0,0,13,False,False,0,0,2.0,0.0,2.0,True
7147,659.0,es_3869,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7148,660.0,es_7657,2018,MCT-PLS13 ,1F-2,S,17,20,0,37,False,False,0,0,2.0,0.0,2.0,True
7149,661.0,es_7659,2018,MCT-PLS13 ,1F-5,S,19,31,0,50,False,False,0,0,5.0,0.0,5.0,True
7150,662.0,es_6866,2018,CIV-PLS13 ,1F-5,S,0,0,0,0,False,False,0,0,5.0,0.0,5.0,True
7151,663.0,es_7442,2018,IND-PLS13 ,1F-3,S,16,27,0,43,False,False,0,0,3.0,0.0,3.0,True
7152,664.0,es_7802,2018,IND-PLS13 ,2F-3,S,5,0,0,5,False,False,34,0,3.0,0.0,3.0,True
7153,665.0,es_7665,2018,IND-PLS13 ,1F-5,S,19,32,0,51,False,False,0,0,5.0,0.0,5.0,True
7154,666.0,es_7450,2018,CIV-PLS13 ,,N,0,0,0,0,False,False,0,0,0.0,0.0,0.0,False
7155,667.0,es_7454,2018,MEC-PLS13 ,2F-4,S,13,26,0,39,False,False,0,0,4.0,0.0,4.0,True
7156,668.0,es_7455,2018,MEC-PLS13 ,1F-2,S,12,24,0,36,False,False,0,0,2.0,0.0,2.0,True
